ICD,SHORT_TITLE,LONG_TITLE,prevalence,AUC_WeightP2V,AUC_P2V,AUC_LR,AUC_RF
ICD_03811,Meth susc Staph aur sept,Methicillin susceptible Staphylococcus aureus septicemia,0.015560579864343662,0.6620327076053655,0.6441062653703306,0.49871793697534794,0.5969486029886563
ICD_48241,Meth sus pneum d/t Staph,Methicillin susceptible pneumonia due to Staphylococcus aureus,0.015427583455246708,0.6906518377764116,0.6858222023510125,0.5571801821941542,0.6322793829989382
ICD_3659,Glaucoma NOS,Unspecified glaucoma,0.015427583455246708,0.7866255891503194,0.6623903202369642,0.839510329924179,0.9001348292628403
ICD_51889,Other lung disease NEC,"Other diseases of lung, not elsewhere classified",0.015294587046149754,0.6344007898805865,0.601864788837348,0.5327283481435943,0.557263315262952
ICD_1120,Thrush,Candidiasis of mouth,0.0151615906370528,0.6804056454936964,0.6599215429879045,0.5415462095692919,0.6398716545617351
ICD_4928,Emphysema NEC,Other emphysema,0.0151615906370528,0.7593719648838543,0.6425117614452008,0.6781961993831459,0.7466326496771228
ICD_V1581,Hx of past noncompliance,"Personal history of noncompliance with medical treatment, presenting hazards to health",0.0151615906370528,0.7232623145766116,0.7027057246139925,0.6015189201737804,0.7108053688095475
ICD_4538,NA,NA,0.015028594227955844,0.6882191300557632,0.6632166427410682,0.6449064532787545,0.6268035400410289
ICD_7746,Fetal/neonatal jaund NOS,Unspecified fetal and neonatal jaundice,0.01489559781885889,0.9956087530854675,0.9954566491823511,0.9966686593643937,0.9977736423943228
ICD_51883,Chronic respiratory fail,Chronic respiratory failure,0.014762601409761936,0.8353237812403579,0.7887582921937674,0.7500838861462511,0.8370022273218143
ICD_4414,Abdom aortic aneurysm,Abdominal aneurysm without mention of rupture,0.014629605000664982,0.7467226107226107,0.6620851429272482,0.7466509630720157,0.7490381548276285
ICD_5770,Acute pancreatitis,Acute pancreatitis,0.014496608591568028,0.7271662372715004,0.6831539688381794,0.6416466691203533,0.6586286345233714
ICD_78720,Dysphagia NOS,"Dysphagia, unspecified",0.014496608591568028,0.7310823211875843,0.6940871058765795,0.6009385351490615,0.6912305238621028
ICD_4821,Pseudomonal pneumonia,Pneumonia due to Pseudomonas,0.014496608591568028,0.7913831431726168,0.7480991289412342,0.6776753772543246,0.7476977058029689
ICD_43820,Late ef-hemplga side NOS,"Late effects of cerebrovascular disease, hemiplegia affecting unspecified side",0.014230615773374118,0.8126391637184945,0.7233475245347885,0.8201180268233695,0.8255738941856049
ICD_7140,Rheumatoid arthritis,Rheumatoid arthritis,0.014230615773374118,0.7902950170894045,0.572530031380544,0.8703001638983829,0.9058491235434031
ICD_25080,DMII oth nt st uncntrld,"Diabetes with other specified manifestations, type II or unspecified type, not stated as uncontrolled",0.014097619364277164,0.6858905385527635,0.60822971329102,0.6364766301387991,0.63760122359025
ICD_29680,Bipolar disorder NOS,"Bipolar disorder, unspecified",0.014097619364277164,0.8139496414229073,0.7282555695242555,0.8480974291371245,0.89482697191952
ICD_3485,Cerebral edema,Cerebral edema,0.014097619364277164,0.7583612848715587,0.7804739630785206,0.7330265026390663,0.7241702337749591
ICD_V4589,Post-proc states NEC,Other postprocedural status,0.014097619364277164,0.579611749316693,0.5427615271465,0.6073293259565025,0.6085832005741305
ICD_0413,Klebsiella pneumoniae,Friedl?nder's bacillus infection in conditions classified elsewhere and of unspecified site,0.014097619364277164,0.632640440573927,0.6158664637529203,0.507830672211166,0.6435812409973991
ICD_45981,Venous insufficiency NOS,"Venous (peripheral) insufficiency, unspecified",0.01396462295518021,0.7140371861496099,0.6189351100162365,0.6936397738088573,0.7540570873055057
ICD_V1052,Hx of kidney malignancy,Personal history of malignant neoplasm of kidney,0.01396462295518021,0.8198039405306635,0.6376365977676095,0.9370484702576971,0.923059891790646
ICD_78559,Shock w/o trauma NEC,Other shock without mention of trauma,0.01396462295518021,0.6147482325635845,0.5971588682299169,0.5554570394612945,0.5810063571723053
ICD_29181,Alcohol withdrawal,Alcohol withdrawal,0.013831626546083256,0.9147000248941997,0.9103227947888142,0.8625085573811302,0.9041542195668409
ICD_E9320,Adv eff corticosteroids,Adrenal cortical steroids causing adverse effects in therapeutic use,0.013831626546083256,0.7477035100821509,0.7198178574392167,0.6098228362791469,0.6814561550908639
ICD_4373,Nonrupt cerebral aneurym,"Cerebral aneurysm, nonruptured",0.0136986301369863,0.9346900672143391,0.8813573562359971,0.923197504356485,0.9475201746743008
ICD_2874,NA,NA,0.0136986301369863,0.695807401875363,0.6867697701435566,0.584227450004149,0.5993670131109451
ICD_515,Postinflam pulm fibrosis,Postinflammatory pulmonary fibrosis,0.0136986301369863,0.8183682889386773,0.7333027342129284,0.7343236557132189,0.788611162974027
ICD_V8741,Hx antineoplastic chemo,Personal history of antineoplastic chemotherapy,0.0136986301369863,0.8233834329101319,0.776564185544768,0.7862187266616878,0.8453608621691147
ICD_4111,Intermed coronary synd,Intermediate coronary syndrome,0.013565633727889347,0.7366992847287203,0.7611464429395376,0.7111078510670917,0.7376868137387066
ICD_03849,Gram-neg septicemia NEC,Other septicemia due to gram-negative organisms,0.013299640909695438,0.7096156334231806,0.6879584905660378,0.5226423180592992,0.6525043126684636
ICD_2764,Mixed acid-base bal dis,Mixed acid-base balance disorder,0.013166644500598484,0.6231460916442049,0.6086986522911051,0.49442156334231807,0.5924285714285714
ICD_0417,Pseudomonas infect NOS,Pseudomonas infection in conditions classified elsewhere and of unspecified site,0.013166644500598484,0.6916431266846361,0.6530900269541778,0.5623460916442049,0.6680393530997304
ICD_5939,Renal & ureteral dis NOS,Unspecified disorder of kidney and ureter,0.013166644500598484,0.6382291105121294,0.604400539083558,0.5924398921832884,0.5777078167115903
ICD_E8859,Fall from slipping NEC,"Fall from other slipping, tripping, or stumbling",0.012900651682404575,0.6283421048289971,0.6233734237429814,0.5794994473132826,0.5921950186703622
ICD_042,Human immuno virus dis,Human immunodeficiency virus [HIV] disease,0.012900651682404575,0.9685600998685651,0.8530139299050259,0.9830404918636816,0.9803216031764362
ICD_2841,NA,NA,0.012634658864210667,0.7960785964439655,0.7551449128951149,0.6544891006645115,0.7766085219109196
ICD_29410,Dementia w/o behav dist,Dementia in conditions classified elsewhere without behavioral disturbance,0.012501662455113713,0.8691858965910458,0.7940422093736211,0.7639409550114319,0.8305891892201638
ICD_78009,Other alter consciousnes,Other alteration of consciousness,0.012368666046016757,0.6216169754342133,0.6158305207121615,0.5560454641827736,0.6008317527261892
ICD_5363,Gastroparesis,Gastroparesis,0.012368666046016757,0.8749047337990155,0.7774180424156644,0.8008589716407561,0.9102245703709222
ICD_44020,Athscl extrm ntv art NOS,"Atherosclerosis of native arteries of the extremities, unspecified",0.012368666046016757,0.820684082951791,0.7544939860524551,0.7416351977812287,0.77449530402095
ICD_2866,Defibrination syndrome,Defibrination syndrome,0.012368666046016757,0.6778569832274184,0.6580227034398978,0.615004784798666,0.6229928199368522
ICD_9974,NA,NA,0.012368666046016757,0.6891342093048576,0.6959658703462819,0.5817392599893416,0.6119955189071176
ICD_41402,Crn ath atlg vn bps grft,Coronary atherosclerosis of autologous vein bypass graft,0.012235669636919803,0.8338062794127976,0.8238070988738264,0.8099058205146216,0.835663529301585
ICD_E8889,Fall NOS,Unspecified fall,0.012235669636919803,0.6233499566856313,0.6173485753084685,0.5590067547001943,0.5895389946383836
ICD_V1083,Hx-skin malignancy NEC,Personal history of other malignant neoplasm of skin,0.012235669636919803,0.6267946196530167,0.5658448643206668,0.645303317646508,0.6502402776802229
ICD_70707,"Pressure ulcer, heel","Pressure ulcer, heel",0.012102673227822849,0.7063718948280302,0.6584691297323875,0.5892562805834562,0.6846687621455831
ICD_5854,Chr kidney dis stage IV,"Chronic kidney disease, Stage IV (severe)",0.012102673227822849,0.8591071386762192,0.7644869003301257,0.7223516775537917,0.7680837489171407
ICD_5533,Diaphragmatic hernia,Diaphragmatic hernia without mention of obstruction or gangrene,0.012102673227822849,0.6696799419353329,0.594173046756105,0.6801444592727869,0.6726487321767226
ICD_45621,Esoph varice oth dis NOS,"Esophageal varices in diseases classified elsewhere, without mention of bleeding",0.012102673227822849,0.9677079675025169,0.9113600711760437,0.8474631827866358,0.9519734377560816
ICD_2536,Neurohypophysis dis NEC,Other disorders of neurohypophysis,0.011969676818725895,0.6803953940481531,0.6544656796769852,0.5953584567070436,0.6583601016898459
ICD_7850,Tachycardia NOS,"Tachycardia, unspecified",0.011969676818725895,0.6437344100493495,0.6130922685808285,0.5354592492896665,0.6211093165844175
ICD_5680,Peritoneal adhesions,Peritoneal adhesions (postoperative) (postinfection),0.01183668040962894,0.7726071481979961,0.7580720801555256,0.6755902497382982,0.7095082996859579
ICD_5570,Ac vasc insuff intestine,Acute vascular insufficiency of intestine,0.011703684000531985,0.5994036843135336,0.6016837508562481,0.5270708973480771,0.5119110235835209
ICD_99731,Ventltr assoc pneumonia,Ventilator associated pneumonia,0.01157068759143503,0.7073203102064781,0.702343673549271,0.5856706869556708,0.6589499339465701
ICD_3320,Paralysis agitans,Paralysis agitans,0.01157068759143503,0.8317906595557295,0.6737058420589099,0.8680870192778158,0.8582939866914571
ICD_V420,Kidney transplant status,Kidney replaced by transplant,0.011437691182338077,0.9482221846825709,0.8097033741889872,0.894962178801359,0.9359007326488603
ICD_30391,Alcoh dep NEC/NOS-contin,"Other and unspecified alcohol dependence, continuous",0.011437691182338077,0.8905106018231758,0.8731172300742659,0.7951498770576422,0.8577097058768324
ICD_5761,Cholangitis,Cholangitis,0.011437691182338077,0.7525211004123105,0.702152273338714,0.6790040730521614,0.7175106831590867
ICD_25050,DMII ophth nt st uncntrl,"Diabetes with ophthalmic manifestations, type II or unspecified type, not stated as uncontrolled",0.011304694773241123,0.910483573274271,0.8303889733531042,0.7961440521550888,0.8814422734012801
ICD_42820,Systolic hrt failure NOS,"Systolic heart failure, unspecified",0.011304694773241123,0.7272562894557376,0.7178413449205724,0.6204932084514269,0.5852175109959895
ICD_34690,Migrne unsp wo ntrc mgrn,"Migraine, unspecified, without mention of intractable migraine without mention of status migrainosus",0.011171698364144169,0.7950210046363893,0.7121903737288353,0.7520252183713723,0.7815998104459643
ICD_4139,Angina pectoris NEC/NOS,Other and unspecified angina pectoris,0.011171698364144169,0.7203578472809242,0.6833916083916084,0.6505609774840544,0.6694305694305694
ICD_2867,Acq coagul factor defic,Acquired coagulation factor deficiency,0.011171698364144169,0.7612361996977381,0.7263947590870667,0.5661684469376778,0.701146609800456
ICD_5780,Hematemesis,Hematemesis,0.011171698364144169,0.6248661594815441,0.6193857424626655,0.5728848075001921,0.5836724173262635
ICD_6822,Cellulitis of trunk,Cellulitis and abscess of trunk,0.011038701955047213,0.683142498527114,0.643029406490945,0.5609918927226619,0.6085059171597633
ICD_03842,E coli septicemia,Septicemia due to escherichia coli [E. coli],0.011038701955047213,0.6416730705192244,0.6423800558415943,0.5220190066343913,0.5420425728118036
ICD_70715,Ulcer other part of foot,Ulcer of other part of foot,0.011038701955047213,0.7625573144803914,0.6862406823945285,0.6752081252081252,0.7717987141064064
ICD_7904,Elev transaminase/ldh,Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH],0.010905705545950259,0.5920434945139987,0.6061313361184163,0.49661658326720404,0.5885967903776913
ICD_4210,Ac/subac bact endocard,Acute and subacute bacterial endocarditis,0.010905705545950259,0.7579942155969018,0.689621521652162,0.6995448553571312,0.7581699775050991
ICD_41072,"Subendo infarct, subseq","Subendocardial infarction, subsequent episode of care",0.010905705545950259,0.7170049646180786,0.6954354370109983,0.7280425501216561,0.7642262213157222
ICD_42843,Ac/chr syst/dia hrt fail,Acute on chronic combined systolic and diastolic heart failure,0.010905705545950259,0.800429567350258,0.7315269643688639,0.6645892221223906,0.7058867122685747
ICD_4011,Benign hypertension,Benign essential hypertension,0.010772709136853305,0.6484899559939401,0.6312547957423645,0.6041763128037304,0.555675207733524
ICD_7242,Lumbago,Lumbago,0.01063971272775635,0.6733474462365592,0.6034112903225807,0.5938541666666667,0.61700436827957
ICD_25013,DMI ketoacd uncontrold,"Diabetes with ketoacidosis, type I [juvenile type], uncontrolled",0.01063971272775635,0.9404831989247312,0.8577956989247313,0.9192163978494624,0.9578810483870968
ICD_1122,Candidias urogenital NEC,Candidiasis of other urogenital sites,0.01063971272775635,0.7189018817204301,0.6713084677419354,0.4936727150537634,0.6620137768817204
ICD_5121,Iatrogenic pneumothorax,Iatrogenic pneumothorax,0.010506716318659397,0.5595604838709678,0.5597614247311828,0.5456498655913978,0.43200369623655915
ICD_3310,Alzheimer's disease,Alzheimer's disease,0.010506716318659397,0.8959099462365592,0.8161774193548387,0.7923393817204302,0.7838420698924731
ICD_6930,Drug dermatitis NOS,Dermatitis due to drugs and medicines taken internally,0.010506716318659397,0.636570564516129,0.5775376344086021,0.5552372311827957,0.6092046370967742
ICD_44024,Ath ext ntv art gngrene,Atherosclerosis of native arteries of the extremities with gangrene,0.010373719909562441,0.8168220563813147,0.7918494476946506,0.7050617079775908,0.7450075455315982
ICD_V4975,Status amput below knee,Below knee amputation status,0.010373719909562441,0.8333154170025978,0.7061832013726665,0.7555888615549997,0.8805352848352042
ICD_5771,Chronic pancreatitis,Chronic pancreatitis,0.010373719909562441,0.7967364714475706,0.7276338728905243,0.7651424003748648,0.8873417677905718
ICD_25002,DMII wo cmp uncntrld,"Diabetes mellitus without mention of complication, type II or unspecified type, uncontrolled",0.010240723500465487,0.6523818383533514,0.6149511779987459,0.6766646683067,0.6686543457438379
ICD_3569,Idio periph neurpthy NOS,Unspecified hereditary and idiopathic peripheral neuropathy,0.010240723500465487,0.6811017165223023,0.6189802851452946,0.6664516706978411,0.7002022478104177
ICD_4321,Subdural hemorrhage,Subdural hemorrhage,0.010240723500465487,0.7609217263073753,0.7157450092682557,0.6636353613241547,0.7221811065401498
ICD_28522,Anemia in neoplastic dis,Anemia in neoplastic disease,0.010240723500465487,0.7624184290134304,0.7336682309001578,0.6510498280721339,0.7087293876060337
ICD_30500,Alcohol abuse-unspec,"Alcohol abuse, unspecified",0.010240723500465487,0.7756682446819507,0.6789813876887244,0.6822249326414873,0.7497067923566176
ICD_19889,Secondary malig neo NEC,Secondary malignant neoplasm of other specified sites,0.010240723500465487,0.843954272011246,0.7894500375553856,0.7953751748564971,0.8293021589178536
ICD_99931,Oth/uns inf-cen ven cath,Other and unspecified infection due to central venous catheter,0.010240723500465487,0.7245784494104838,0.6939553056457114,0.5066321432755188,0.720419448866103
ICD_0380,Streptococcal septicemia,Streptococcal septicemia,0.010107727091368533,0.6450429876410532,0.6097436296275347,0.5337474193274696,0.6187522978591024
ICD_43411,Crbl emblsm w infrct,Cerebral embolism with cerebral infarction,0.009974730682271579,0.6043539127237761,0.5747157725048785,0.4919154246443621,0.5171490992392319
