ICD,NAME,prevalence,AUC_WeightP2V,AUC_P2V,AUC_LR,AUC_RF
ICD_788.30,Unspecified urinary incontinence,0.0014879092726818295,0.8270961799950872,0.8130056603738041,0.7974230174992676,0.7461592561367677
ICD_R32,Unspecified urinary incontinence-R32,0.00148400399900025,0.8288813329611634,0.8162413925412866,0.7965359913841016,0.7713204992346638
ICD_Z80.9,"Family history of malignant neoplasm, unspecified",0.0014761934516370908,0.5581653538585087,0.5550896939686314,0.7172120342548133,0.568833734432946
ICD_V16.9,Family history of unspecified malignant neoplasm,0.0014761934516370908,0.5530932264926305,0.5556202182016657,0.7172120342548133,0.568833734432946
ICD_F02.80,Dementia in other diseases classified elsewhere w/out behavioral disturbance,0.0014761934516370908,0.9009930955739486,0.8681528935520159,0.882750647319689,0.8522702221520303
ICD_V15.89,Other specified personal history presenting hazards to health,0.0014722881779555112,0.574254899613931,0.5612131493260056,0.6135823934891549,0.5345257505468387
ICD_M41.9,"Scoliosis, unspecified",0.0014644776305923518,0.780475788084474,0.8048544572342007,0.813248581435465,0.744476701757364
ICD_726.10,Unspecified disorders of bursae and tendons in shoulder region,0.001452761809547613,0.8795340336382533,0.8600887383157054,0.8286329116734701,0.7630221693135844
ICD_382.9,Unspecified otitis media,0.001452761809547613,0.9050282648529254,0.9001397935251064,0.8443995203234268,0.7641411356977035
ICD_L57.8,Other skin changes due to chronic exposure to nonionizing radiation,0.0014488565358660335,0.8269394801632428,0.8315959281301549,0.7603203585670405,0.6872046063797191
ICD_R06.09,Other forms of dyspnea,0.0014410459885028743,0.8737922778231583,0.867831191431717,0.8337986959176185,0.6655296154047797
ICD_R30.0,Dysuria-R30.0,0.0014371407148212948,0.810031014241096,0.7651304971868768,0.7511462108196417,0.6833337839363592
ICD_Z82.5,Family history of asthma and other chronic lower respiratory diseases,0.001433235441139715,0.5796307175550505,0.571937236930659,0.7449652689806964,0.5770407608908199
ICD_787.91,Diarrhea,0.0014254248937765558,0.793614832101314,0.7471170193896108,0.6851868288273271,0.5967271029275684
ICD_R06.83,Snoring,0.0014215196200949762,0.8497678469360128,0.8305902779270007,0.8265336997769536,0.7502304168260366
ICD_790.93,Elevated prostate specific antigen (PSA),0.0014176143464133966,0.9231596429944506,0.8826998950787579,0.8673466262796812,0.8166695632390074
ICD_R97.20,Elevated prostate specific antigen [PSA]-R97.20,0.0014176143464133966,0.924643298289965,0.8783957389959689,0.8673466262796812,0.8166695632390074
ICD_G43.909,"Migraine, unspecified, not intractable, w/out status migrainosus",0.001413709072731817,0.7147901880430478,0.6714386493842907,0.7070001677971911,0.6125484469555397
ICD_346.90,"Migraine, unspecified without mention of intractable migraine without mention of status migrainosus",0.0014098037990502375,0.7062027866129051,0.6622574262748209,0.6984176541833678,0.6283875580933272
ICD_R55,Syncope and collapse-R55,0.001405898525368658,0.7707774006055613,0.7474623870656002,0.720948027580501,0.5838526360340255
ICD_780.2,Syncope and collapse,0.0014019932516870783,0.7782612931343896,0.7582619405793285,0.729613640491641,0.577290347334656
ICD_723.4,Brachial neuritis or radiculitis nos.,0.0013902774306423394,0.8500296247317208,0.8115253168862026,0.7835182176720884,0.698206473394952
ICD_433.10,Occlusion and stenosis of carotid artery without mention of cerebral infarction,0.0013902774306423394,0.8751140345650578,0.8546067160875036,0.8208351107293554,0.6932327085511687
ICD_G47.30,"Sleep apnea, unspecified",0.0013902774306423394,0.8770646179464181,0.8572992359789599,0.8212342448892285,0.7728422148648133
ICD_R19.7,"Diarrhea, unspecified",0.0013863721569607598,0.79727150094098,0.7362405534007757,0.670909892219021,0.5800745270164279
ICD_M85.80,"Other specified disorders of bone density and structure, unspecified site",0.001374656335916021,0.775769291411645,0.694377130415183,0.7402799785056484,0.5945980465594817
ICD_I73.9,"Peripheral vascular disease, unspecified",0.0013707510622344415,0.8712162629130413,0.8665583602988282,0.8020877372234748,0.6542387109320286
ICD_473.9,Unspecified sinusitis (chronic),0.001362940514871282,0.8000859659041393,0.7538151431387053,0.7583529317121896,0.6254772504318407
ICD_M25.50,Pain in unspecified joint,0.001362940514871282,0.8076288024884749,0.7357091594916683,0.7481585732386152,0.6800183015532857
ICD_790.6,Other abnormal blood chemistry,0.0013590352411897025,0.7161995536355616,0.6604983339095832,0.6380573689597817,0.5573860989463347
ICD_478.19,Other diseases of nasal cavity and sinuses,0.001355129967508123,0.8120108510335514,0.8052663121274126,0.7569408129447192,0.6521247633325971
ICD_R26.9,Unspecified abnormalities of gait and mobility,0.0013473194201449638,0.8064441328078308,0.8072968582870174,0.7600546027130469,0.6659321792531391
ICD_M54.12,"Radiculopathy, cervical region",0.0013316983254186452,0.8462853408933846,0.8095559393757945,0.7766401797771556,0.7056709668986144
ICD_G20,Parkinson's disease-G20,0.0013277930517370657,0.9021363197638631,0.8772820835330738,0.8635168338659235,0.8042196458129951
ICD_599.69,"Urinary obstruction, not elsewhere classified",0.001323887778055486,0.9182497397260211,0.8959880819130402,0.8545423479450203,0.8122481921137099
ICD_332.0,Paralysis agitans,0.001323887778055486,0.9019523515748243,0.8811133193569772,0.8641297418054527,0.7985830836405325
ICD_550.90,"Inguinal hernia without mention of obstruction or gangrene, unilateral or unspecified, (not specified as recurrent)",0.0013043614096475882,0.8531577817266573,0.8055213453747883,0.84243152688874,0.7990631492655405
ICD_K40.90,"Unilateral inguinal hernia, w/out obstruction or gangrene, not specified as recurrent",0.0013043614096475882,0.8489345962983508,0.8030711938653488,0.84243152688874,0.7990631492655405
ICD_600.01,Hypertrophy (benign) of prostate with urinary obstruction and other lower urinary tract symptoms [LUTS],0.0012965508622844288,0.9132389960574314,0.8965258952378421,0.8492763084622286,0.7908560712749172
ICD_Z12.31,Encounter for screening mammogram for malignant neoplasm of breast,0.0012887403149212696,0.7817684758144767,0.7075734469362223,0.7696771669236809,0.6302885882134632
ICD_Z34.90,"Encounter for supervision of normal pregnancy, unspecified, unspecified trimester",0.0012809297675581105,0.9035213333567313,0.89049942986174,0.8771723765056495,0.8259245862921137
ICD_V45.89,Other postprocedural status,0.001277024493876531,0.6272186387783687,0.6142976119424053,0.69004273428465,0.6283667030415465
ICD_K64.9,Unspecified hemorrhoids,0.001277024493876531,0.8268108901087603,0.801234294854738,0.7657727401652873,0.7096612310350399
ICD_788.63,Urgency of urination,0.0012731192201949513,0.8974411887319302,0.8478508991684214,0.8265577879815361,0.7678205508158346
ICD_R39.15,Urgency of urination-R39.15,0.0012731192201949513,0.8902200377907853,0.8344217123669561,0.8265577879815361,0.7678205508158346
ICD_Z86.59,Personal history of other mental and behavioral disorders,0.0012692139465133717,0.5623163911200073,0.558080575507813,0.6611962782369556,0.5568451998554896
ICD_Z83.79,Family history of other diseases of the digestive system,0.001265308672831792,0.6036978431991596,0.5806492415618872,0.6835016369827767,0.5712454151448181
ICD_Z80.1,"Family history of malignant neoplasm of trachea, bronchus and lung",0.001265308672831792,0.5213166439294539,0.5242039561784876,0.6719885116732175,0.5371639357874075
ICD_V16.1,"Family history of malignant neoplasm of trachea, bronchus, and lung",0.001265308672831792,0.510973205811844,0.5150811395060763,0.6719885116732175,0.5371639357874075
ICD_455.6,Unspecified hemorrhoids without mention of complication,0.001265308672831792,0.8242557593698074,0.7962516956360964,0.77329151327496,0.7057344505945949
ICD_J32.9,"Chronic sinusitis, unspecified",0.001265308672831792,0.8197985463631562,0.7804831681868256,0.7703876284459429,0.6561269740583366
ICD_V16.42,"Family history of malignant neoplasm, prostate",0.0012614033991502124,0.5393489445526264,0.5189212054084986,0.647091098079073,0.5320749905069257
ICD_V22.2,"Pregnant state, incidental",0.0012614033991502124,0.903490487278315,0.8918937449595952,0.8779618898328378,0.8363900983929502
ICD_Z80.42,Family history of malignant neoplasm of prostate,0.0012614033991502124,0.5432547278792063,0.5247809062200128,0.647091098079073,0.5320749905069257
ICD_V18.59,"Family history, other digestive disorders",0.0012574981254686328,0.5965292709835529,0.5747010804901349,0.6789715139447359,0.577459936209974
ICD_M25.559,Pain in unspecified hip,0.0012535928517870532,0.7778470143279926,0.7236253139785749,0.7391439624795603,0.6447588553227139
ICD_I65.29,Occlusion and stenosis of unspecified carotid artery,0.0012496875781054736,0.8782652574449449,0.8643377459490741,0.8377729878315816,0.7132742948026152
ICD_V13.29,Personal history of other genital system and obstetric disorders,0.0012184453886528368,0.7505834628658693,0.7277863380871373,0.7023619736587768,0.6019527480949092
ICD_354.0,Carpal tunnel syndrome,0.0012184453886528368,0.8543334949482311,0.790897471990093,0.7849385592693563,0.7407407947683292
ICD_579.3,Other and unspecified postsurgical nonabsorption,0.0012106348412896776,0.9694734582399872,0.9637835652051732,0.9443450119784965,0.9541925898046686
ICD_425.4,Other primary cardiomyopathies,0.0012106348412896776,0.8751299219739129,0.8327081441919869,0.769553353562786,0.6585403715818654
ICD_K91.2,"Postsurgical malabsorption, not elsewhere classified",0.0012106348412896776,0.9698814208310557,0.9641457378272014,0.9443450119784965,0.9541925898046686
ICD_331.0,Alzheimer's disease,0.001206729567608098,0.9007434454916455,0.861091902614841,0.8832724688702791,0.8532209732159028
ICD_V76.12,Other screening mammogram,0.001206729567608098,0.7851796697356199,0.7218120345551127,0.7674474007231691,0.6390228236691322
ICD_692.79,Other dermatitis due to solar radiation,0.0012028242939265184,0.8221200482684085,0.8312509863804848,0.770121369738974,0.6636286807860495
ICD_R10.13,Epigastric pain,0.0011989190202449389,0.7806591417637797,0.7170858501284139,0.7255159224685105,0.633292658045354
ICD_427.89,Other specified cardiac dysrhythmias,0.001195013746563359,0.7938198880508316,0.7561891712687754,0.7513991806081801,0.6044693290793121
ICD_616.10,Unspecified vaginitis and vulvovaginitis,0.0011911084728817795,0.8922318257925629,0.8748433478281313,0.8174574815850644,0.7065599847487738
ICD_477.0,Allergic rhinitis due to pollen,0.0011872031992002,0.896882686070823,0.8921898253708246,0.8718371715670941,0.8201061336285662
ICD_N13.8,Other obstructive and reflux uropathy,0.0011872031992002,0.9158586277431144,0.8965557605403092,0.8518642374429976,0.790676991587508
ICD_N18.9,"Chronic kidney disease, unspecified-N18.9",0.0011793926518370408,0.8627742907300356,0.8246738184936109,0.7339399247986708,0.677475142323697
ICD_R20.2,Paresthesia of skin,0.0011793926518370408,0.7928278261179383,0.7536154654541984,0.7286062772245161,0.6651742609838378
ICD_Z81.8,Family history of other mental and behavioral disorders,0.0011598662834291426,0.5735397578216332,0.5656010407082425,0.7117882103307128,0.5675340005067512
ICD_691.8,Other atopic dermatitis and related conditions,0.001155961009747563,0.9192892608757768,0.8982664399409263,0.901436082911287,0.8312146903401477
ICD_R35.1,Nocturia-R35.1,0.0011325293676580856,0.8386525281073837,0.8172551306743588,0.7702295264434685,0.6875457994571178
ICD_788.43,Nocturia,0.0011325293676580856,0.8368258885875273,0.8124318801916455,0.7702295264434685,0.6875457994571178
ICD_709.09,Other dyschromia,0.0011286240939765058,0.8305599727347636,0.8180507027700963,0.7418469609183898,0.6342262248864308
ICD_783.43,Short stature,0.001116908272931767,0.8780693452095997,0.8874705321108061,0.9183602891646586,0.7876616670476971
ICD_L21.9,"Seborrheic dermatitis, unspecified",0.001116908272931767,0.8274505530282024,0.8042136573089196,0.7535788492719895,0.6275483049740413
ICD_L65.9,"Nonscarring hair loss, unspecified",0.001116908272931767,0.8226625613437615,0.7562522176273163,0.7586163908419927,0.6875604757119195
ICD_414.01,Coronary atherosclerosis of native coronary artery,0.001116908272931767,0.8446512756609794,0.8221129205850332,0.7646561892314068,0.6114615728554379
ICD_L20.9,"Atopic dermatitis, unspecified",0.0011130029992501875,0.926897962464465,0.9058468187532227,0.8989214999559827,0.8437727516052639
ICD_V11.8,Personal history of other mental disorder,0.0011130029992501875,0.5719815542968253,0.5602684234211328,0.6546635685059331,0.5596268591835094
ICD_704.00,Unspecified alopecia,0.0011130029992501875,0.8235673139121414,0.7627009115679066,0.7550862328694842,0.6840097341082563
ICD_R62.52,Short stature (child),0.0011130029992501875,0.8774152229817255,0.8877379653734333,0.9122341752391013,0.7908036845475268
ICD_211.3,Benign neoplasm of colon,0.0011090977255686079,0.8357489160469109,0.7869879319705866,0.780672072941205,0.72634300603842
ICD_M25.561,Pain in right knee,0.0011012871782054487,0.7921344977335808,0.7377762790133064,0.7025142920076388,0.6055639800980789
ICD_719.47,"Pain in joint, ankle and foot",0.0010973819045238691,0.7974478743478818,0.7765485805510101,0.7470259924541829,0.6522117231893133
ICD_G30.9,"Alzheimer's disease, unspecified",0.0010895713571607098,0.909339123888161,0.867022846106846,0.8659266116429918,0.8521317932065979
ICD_N76.0,Acute vaginitis,0.0010856660834791302,0.8959385056989243,0.8711062873095299,0.8122285620167984,0.7093184517385739
ICD_564.1,Irritable bowel syndrome,0.0010817608097975506,0.8253114680288859,0.7836513893643713,0.7692967917563927,0.6482949515409175
ICD_M25.562,Pain in left knee,0.0010700449887528119,0.795478139429499,0.7446994925981424,0.7141001785508927,0.60081948496186
ICD_381.10,Simple or unspecified chronic serous otitis media,0.001058329167708073,0.9460793646449878,0.951423681234302,0.9350110888863236,0.8592866375930264
ICD_266.2,Other B-complex deficiencies,0.0010544238940264933,0.8368569036600343,0.7835790721642618,0.7453982154042359,0.640695733459129
ICD_E53.8,Deficiency of other specified B group vitamins,0.0010544238940264933,0.8326460557526181,0.7789140277520772,0.7453982154042359,0.640695733459129
ICD_V13.59,Personal history of other musculoskeletal disorders,0.0010427080729817546,0.5987320510482094,0.6088097732900949,0.5806684857326204,0.5350399213091768
ICD_G89.29,Other chronic pain-G89.29,0.001038802799300175,0.7071919237024844,0.6618983306082625,0.6468849862558961,0.5385214496377458
ICD_722.10,Displacement of lumbar intervertebral disc without myelopathy,0.001038802799300175,0.8840294212415142,0.846062656230095,0.8042038810346533,0.7278526929760778
ICD_I48.0,Paroxysmal atrial fibrillation,0.0010309922519370158,0.8716362807117303,0.8505016407231029,0.764163385220461,0.627600030800578
ICD_690.10,Unspecified seborrheic dermatitis,0.001027086978255436,0.8460677031690941,0.8228658327830735,0.7691123141406955,0.6537496804465006
ICD_338.29,Other chronic pain,0.0010231817045738565,0.7088292943176291,0.674396537971192,0.642304756105793,0.5407641024358594
ICD_Z82.69,Family history of other diseases of the musculoskeletal system and connective tissue,0.0010192764308922769,0.5508595201884648,0.5170107158617744,0.7178575295183657,0.5718251067939539
ICD_L57.0,Actinic keratosis-L57.0,0.0010114658835291177,0.8674313587400067,0.8584439710622052,0.7940658275291552,0.7436500196362749
ICD_V17.5,Family history of asthma,0.0010075606098475381,0.6789701340411372,0.6733511350989276,0.7651996149940905,0.593845129851613
ICD_V12.3,Personal history of diseases of blood and blood-forming organs,0.0010036553361659586,0.5611375501102571,0.5540201541660121,0.5638084607544807,0.4988080146834933
